Original	Filtered	
1043	705.6	
671	394.2	
1006	305	
1333	636.8	
1323	829	
1174	763.4	
662	469.2	
1017	304	
824	439.8	
1221	482.8	
874	582.2	
746	322.8	
1263	452.8	
1371	806.2	
1073	751.8	
729	435.4	
887	292.2	
1317	559	
1384	843.8	
1001	730.8	
665	366.6	
666	165.4	
1374	449.2	
1206	806.8	
783	536.8	
769	277.4	
1274	471	
1376	814.8	
1061	750	
700	416.6	
899	279.6	
1229	531	
1302	758.2	
929	652.8	
662	322.2	
1181	369.6	
1376	759	
1265	831.6	
776	569.4	
780	277.6	
1281	480.4	
1362	813.4	
1089	752.8	
685	427.4	
725	201	
1349	474.6	
1307	832.2	
1188	759.4	
668	480	
980	292.8	
1386	642.4	
1185	805.6	
766	517.4	
740	255.6	
1290	460	
1359	817.6	
1133	768.6	
888	535	
878	384	
1445	604.8	
1395	925	
910	701	
697	324.8	
1188	393.4	
1384	766.4	
1191	806.8	
770	522.6	
794	279.6	
1300	496.4	
1364	825.6	
1024	728	
678	385.6	
867	253.6	
1374	569.8	
1295	842.4	
874	626.6	
699	304	
1187	394.2	
1388	767.4	
1163	798	
753	499	
803	273	
1298	501	
1355	820.8	
1016	719.4	
537	324.4	
971	210.6	
1367	629.4	
1381	872.6	
904	690.2	
684	316	
981	302.8	
1357	631.4	
1020	722.2	
671	380.4	
950	282.6	
1376	620.4	
1293	842.8	
766	582.2	
726	250	
1217	422.4	
1392	787	
1144	792.8	
736	480.8	
817	268.4	
1312	515	
1352	828	
996	709.6	
649	357.2	
1084	323	
1440	726.4	
1263	869.2	
841	594.2	
699	284.2	
1232	412.2	
1391	795.6	
1136	789	
738	476.8	
826	273.2	
1181	468	
1381	761	
1024	738.2	
861	458.8	
792	333.4	
1407	538	
1264	849.8	
849	598	
717	296.2	
1236	424.6	
1395	799.6	
1129	788.6	
709	461	
832	258.2	
1330	531.2	
1359	841.6	
971	703.8	
508	285.8	
1152	265.6	
1383	744.4	
1253	831	
829	583.4	
709	281	
1251	425.8	
1392	807.4	
1136	789.6	
704	463.2	
845	260.4	
1342	543.8	
1364	850.8	
928	689.6	
670	324.8	
1117	348.8	
1361	714.6	
1312	841.4	
807	610	
728	275.4	
1259	440.4	
1396	813.8	
1105	779.6	
697	441.8	
821	246.6	
1165	458.6	
1348	738.2	
945	686.8	
648	326.2	
1125	338.8	
1383	728.2	
1285	843.8	
830	603	
707	280.8	
1264	429.8	
1403	819.6	
1121	790.2	
698	451.8	
507	121.6	
1335	338.2	
1343	838.2	
935	679.8	
649	320.6	
1149	349	
1400	749.4	
1244	837.6	
838	581.6	
682	275.6	
1083	342.4	
1405	711.8	
1084	776.6	
905	512.4	
868	390.2	
1346	559.2	
1329	839.2	
949	677	
660	333.4	
1153	357.2	
1401	752.2	
1237	835.4	
779	553.8	
635	221.4	
1278	392.2	
1517	873.6	
1397	969	
692	615	
876	265.6	
1357	568.4	
1328	845.4	
930	668.8	
660	322	
1148	355.2	
1404	750.4	
1218	829.6	
1124	680.4	
660	438.4	
1048	315.2	
1220	616.8	
1235	726	
784	554.6	
752	271.2	
1292	468	
1392	832	
1134	788.8	
670	448.4	
875	252	
1366	571.4	
1406	882	
903	704.8	
508	245	
902	165.6	
1390	597.2	
1057	756.8	
672	403	
875	253.2	
1342	561.8	
1318	832.4	
980	682.8	
665	354	
1179	370.6	
1343	744.6	
1290	821.8	
757	576.8	
649	213.8	
1280	401.4	
1392	824.8	
1132	788	
662	444	
902	258	
1347	580	
1330	840.2	
886	652.4	
659	295.2	
974	285	
1461	668.8	
990	772.6	
771	402.4	
951	343	
1408	633.8	
1191	821.2	
759	518.2	
771	263.8	
1273	471.8	
1382	816.6	
1041	745.6	
687	399.4	
700	192.2	
1414	485.6	
1311	872.8	
1212	771.4	
617	474	
1061	294.6	
1384	690.2	
1333	863.6	
872	648.6	
635	277.2	
1155	343	
1412	757.8	
1182	820	
960	593.2	
522	284.8	
1249	312.8	
1333	782.6	
1076	730.2	
649	405.2	
918	256.6	
1389	606.4	
1304	855	
863	627.6	
645	275.8	
1209	370.6	
1410	789.4	
1480	938	
638	643.2	
804	204.4	
960	366.4	
1359	619.6	
953	696.6	
666	338.2	
1213	384.8	
1413	793	
1170	815.8	
726	492.4	
725	225.6	
1286	449.4	
1379	823.2	
1085	761.4	
654	412.6	
688	167.6	
1393	470	
1296	854.2	
849	617.2	
671	277.8	
1191	379	
1412	779.4	
1164	812.8	
721	486.8	
792	249.4	
1266	481.6	
1376	810	
1025	735.6	
653	376.2	
942	268.6	
1395	623.2	
1289	852.6	
845	611.4	
687	281.8	
1226	402.6	
1414	801.2	
1191	824.8	
713	499.8	
557	150.6	
1361	378.6	
1368	863.8	
997	719.6	
623	347.4	
873	223	
1412	588.6	
1153	808.4	
1037	606.6	
686	396.6	
1236	406	
1412	806.4	
1150	807.2	
639	445.6	
816	209.8	
1334	523.2	
1370	848.4	
992	718.8	
626	345.6	
1101	316	
1402	721.4	
1306	863.6	
844	621.2	
692	283.2	
1240	411.2	
1492	840.8	
1107	838	
718	451.4	
808	254	
1335	518.8	
1373	850.2	
981	716.2	
625	338.6	
1108	318.2	
1403	726	
1277	852.6	
1139	721.8	
621	431.8	
865	218.6	
1336	553.4	
1144	759.2	
697	465.2	
817	245	
1348	529.4	
1385	862.8	
976	721.4	
624	335.2	
1116	320.8	
1404	731.2	
1273	851.6	
815	589.8	
508	192.2	
1266	311.2	
1405	821.6	
1148	802.2	
696	467.2	
826	248	
1349	535.2	
1362	854.2	
984	710.8	
626	340.8	
1117	322.4	
1405	732.2	
1270	851	
722	550.8	
716	219.6	
1251	430	
1395	808.6	
1169	804.6	
779	513	
772	276.2	
1356	505.6	
1361	858	
960	700.6	
624	325.6	
1126	324.8	
1383	728.8	
1278	841	
936	641.2	
688	336.8	
1260	416.8	
1409	819.6	
1213	830.6	
754	529.4	
793	269.6	
1361	520.2	
1394	874.2	
953	717.6	
623	321	
987	268.6	
1432	665	
1398	918.4	
689	614.4	
777	224.2	
1354	507.8	
1357	855.2	
947	693	
624	317.8	
1088	309.6	
1398	712	
1254	840.4	
1037	667.2	
509	325.8	
1094	243	
1258	659.6	
1333	788	
788	615	
699	252.4	
1276	429.8	
1412	830.4	
1120	795.2	
694	449.6	
843	253.6	
1371	554.2	
1524	932.2	
945	792.4	
625	317	
818	202.2	
1417	557.6	
1096	788.6	
677	428.4	
849	245.8	
1334	543	
1368	847.6	
933	694	
629	311.4	
1138	332.6	
1335	716.8	
1245	799	
876	597.4	
650	285.6	
1268	397.2	
1426	831.2	
1090	791.6	
682	426.8	
853	250.4	
1355	553.8	
1353	854.2	
1001	712.2	
610	344.6	
510	70	
1418	373.2	
1184	824.4	
985	604.4	
761	395.4	
1377	507.4	
1365	872.2	
992	715.8	
612	340	
1156	329.6	
1415	759.6	
1261	853.4	
821	585	
508	195.8	
1283	318	
1424	839.4	
1367	901.2	
661	584.6	
738	191.8	
1386	497.2	
1353	872.8	
983	705	
617	336.6	
1167	337	
1429	771.8	
1237	852.2	
1091	678.6	
644	412.2	
1091	322.8	
1191	631	
1263	719.8	
748	557	
708	232	
1306	447.2	
1424	853.2	
1072	783.2	
682	416	
846	247.6	
1353	548.8	
1444	889.4	
997	765.2	
597	337	
817	185	
1426	560.6	
1066	782	
648	398.8	
794	206.4	
1401	536.8	
1350	880.6	
939	685.6	
616	309.8	
1010	273.6	
1382	658.8	
1275	839.2	
851	605.4	
599	250.2	
1299	379	
1426	849.8	
1079	787.2	
626	397.8	
872	224.4	
1403	584.4	
1356	884.2	
974	703.2	
508	287.6	
971	193.2	
1432	655.4	
1176	829.6	
1054	627.2	
699	412	
1325	449.4	
1450	875	
1081	802.4	
616	395	
791	186	
1380	526.6	
1385	882	
812	655.8	
600	227.2	
1116	306.4	
1454	751.2	
1431	944.8	
732	651.4	
726	229.6	
1325	465.6	
1437	869.8	
1049	781.8	
618	376.6	
881	223.2	
1321	557	
1344	830.2	
872	655.2	
601	263.6	
1209	344.2	
1463	810.6	
1239	873.4	
706	525.8	
726	214	
1334	469.2	
1439	876	
1069	791	
605	383.4	
601	103.4	
1441	437	
1357	907.4	
855	656.2	
603	254.2	
1221	350.2	
1470	820.6	
1398	941.2	
720	626.8	
730	224	
1098	377.2	
1441	735.2	
1060	788.6	
528	347.2	
902	177.6	
1438	616.4	
1370	910.8	
849	661.6	
611	253.8	
1227	357.4	
1470	824.2	
1242	878.8	
690	521.2	
700	194	
1358	463.2	
1477	905.6	
978	777.4	
569	314.4	
1050	261.4	
1440	706	
1353	905.2	
860	655.8	
614	261.6	
1228	359.6	
1473	826	
1213	869	
696	506.2	
718	204.8	
874	280.4	
1402	585.2	
844	678.8	
604	248	
1235	356.4	
1477	831.8	
1228	877.4	
698	516	
721	207.2	
1368	479.8	
1441	897.2	
1020	772.6	
581	344.4	
614	94.2	
1470	456.4	
1229	873.6	
688	512.6	
743	210	
1370	493.8	
1440	898	
1020	772	
576	342.4	
890	201.6	
1451	614.4	
1364	916.2	
827	649.2	
508	199.4	
1256	307.2	
1477	844.4	
1203	867.4	
699	501.4	
574	149	
1373	393.6	
1472	912.6	
1071	811.6	
577	373.4	
915	212.2	
1454	630.6	
1397	931.2	
915	704.2	
604	290.6	
1253	363.6	
1470	839.8	
1217	868.8	
662	495	
666	163.6	
1297	418.4	
1442	855	
1005	767.2	
598	342.2	
852	199.6	
1524	620.8	
1374	964	
889	680	
578	264.6	
726	137.2	
1451	516	
997	769.4	
549	317.8	
1096	267.8	
1438	732.8	
1385	916.8	
961	715.4	
584	310.2	
1319	378	
1426	861.8	
1194	833.2	
651	476.8	
560	114.6	
1369	383.6	
1458	904.6	
990	770.8	
548	313.2	
1105	270.8	
1467	749.8	
1340	916.2	
1032	716.8	
532	332	
837	154	
1488	597.4	
1178	864	
1090	642.8	
597	392.8	
1266	364.6	
1486	854	
1304	913.2	
659	546	
758	198.6	
1396	513.2	
1240	833.6	
1021	652.4	
725	402.6	
928	306.2	
1460	640.8	
1481	968.4	
814	714.2	
617	235.2	
1278	381.4	
1491	863.2	
1170	862.6	
658	465.2	
576	125.2	
1371	394	
1475	912.6	
1269	892.6	
550	481.4	
938	205.2	
1150	522.8	
1372	738.8	
805	645.2	
605	225	
1210	347	
1494	823.6	
1268	903.6	
568	488	
760	144.8	
1409	519.6	
1501	945.8	
1098	839.8	
567	385.6	
594	77.8	
1505	458.4	
1158	866.2	
699	474.4	
745	217.4	
1413	512.2	
1470	935.8	
896	740.4	
550	257.6	
1061	254.4	
1316	663	
1417	856.4	
891	706.6	
550	254.6	
1224	319.6	
1502	835.2	
1247	900	
606	490.6	
660	127.6	
1216	382.4	
1432	802.4	
953	740.4	
522	280.6	
856	155.6	
1514	619.2	
1150	868.4	
1032	602.8	
589	354.8	
1286	367.8	
1513	876.8	
1172	876.6	
594	440.8	
508	59.6	
1484	398.4	
1329	922	
740	593.4	
512	148.8	
1230	299.2	
1512	842.8	
1473	996.4	
609	627.4	
753	166.6	
1439	527.4	
1445	941.4	
961	751.4	
508	279.8	
1046	223.2	
1511	732	
1325	936.6	
1082	727.8	
514	354.8	
1028	219.6	
1186	591.2	
1353	752.8	
753	613	
602	192.6	
1324	390.8	
1524	904	
1209	898	
610	469.4	
777	176.8	
1449	545.8	
1520	977.4	
930	784	
508	261.2	
711	89.2	
1453	507.8	
952	752.6	
524	280.8	
1161	278.8	
1410	760.6	
1270	854	
756	564.4	
621	202	
1330	404.6	
1524	907.6	
1131	866.8	
576	409	
766	152	
1456	542	
1457	956.4	
915	740.2	
524	258.6	
766	120.8	
1482	552.4	
1136	843.6	
584	415.2	
771	158.8	
1457	545.4	
1449	953.8	
910	733.4	
515	252	
1169	276.6	
1419	769	
1408	914.6	
764	650.4	
508	161.6	
1321	333.2	
1523	901.8	
1154	875.4	
568	419.6	
789	156.4	
1454	555	
1465	958.4	
905	741	
521	251.4	
1153	273.8	
1524	801.4	
1317	941.2	
658	553.4	
609	138.4	
1347	404.2	
1523	917.4	
1113	859	
578	399	
796	165.2	
1468	564.8	
1448	960	
939	744.4	
521	271.8	
1177	283.4	
1439	781.8	
1284	877	
704	552	
508	125.6	
1350	344.8	
1524	919.6	
1424	984	
561	578.8	
796	155	
1464	563.2	
1448	957.6	
885	722.8	
514	236.6	
781	120.8	
1486	563	
1106	834	
557	386.4	
779	145.8	
1477	558.2	
1443	963.4	
903	727	
518	249	
1188	286	
1524	822.4	
1306	936.8	
709	567.2	
508	128.6	
1348	344	
1524	918.4	
1122	863.2	
552	394	
804	152.8	
1474	572	
1449	964	
1179	841	
509	411	
897	164.2	
1524	647.8	
1300	934.4	
633	533.2	
604	121.4	
1288	377.6	
1524	882.4	
1119	862	
549	391	
656	91.8	
1518	500.8	
1372	959.6	
718	610.4	
508	134	
1352	345.6	
1524	920.8	
1524	1024	
685	688.4	
572	139.8	
1304	364.8	
1524	892	
1260	918.4	
953	637.2	
773	381	
1486	558.2	
1457	974.4	
999	773.8	
508	302.6	
700	84.8	
1377	470.8	
891	682.6	
521	243	
901	173	
1524	650.2	
1236	908.8	
1026	652	
581	348	
1378	399.8	
1524	936.4	
1083	847.6	
540	365.8	
508	27.2	
1524	414.4	
1299	934	
684	553	
508	113.6	
1378	356	
1524	936.4	
1473	1003.6	
708	667	
635	178.8	
1364	426.6	
1524	928	
1116	860.8	
544	387.2	
808	149.6	
1501	585.2	
1462	985.4	
1204	858.8	
508	425.6	
882	157.6	
1354	570.8	
1324	842	
765	600.4	
635	213	
1372	429.8	
1524	932.8	
1047	833.2	
549	347.8	
816	155.8	
1501	590	
1524	1010.2	
1081	846.8	
617	395.4	
507	73	
1524	413.8	
1293	931.6	
651	536.2	
636	145	
870	229.6	
1385	576	
867	677.8	
514	225.8	
1194	286	
1451	796.8	
1390	926.6	
649	593.6	
508	92.6	
1490	400.8	
1461	978.4	
837	711.4	
508	205.4	
801	125.2	
1492	577.4	
1065	821.2	
599	378.6	
818	186.6	
1288	506	
1524	882.4	
963	799.6	
555	299.8	
1178	304.2	
1524	816.4	
1284	928	
640	526.4	
508	87.2	
1480	396.8	
1454	969.6	
828	703.6	
528	208	
911	181.2	
1524	656.2	
1060	838.4	
1016	542.4	
576	340	
1396	404	
1524	947.2	
1052	835.2	
508	334.4	
822	133.6	
1511	597.6	
1458	989.8	
873	724	
541	240.2	
1222	313.4	
1524	842.8	
1524	1024	
855	756.4	
518	220.2	
1213	296	
1397	786.6	
1190	814.2	
721	502.4	
649	192.2	
1404	451	
1524	952	
1429	986	
662	622.2	
734	190.8	
1163	405.6	
1464	783.4	
816	704.8	
509	193.2	
680	77.4	
1414	473.6	
869	696	
530	233.4	
1230	310	
1524	847.6	
1515	1020.4	
810	733	
531	198.4	
753	119.8	
1524	561.4	
1038	829.6	
524	332.4	
508	17.6	
1524	414.4	
1269	922	
618	508.6	
642	127.6	
1380	437.2	
1524	937.6	
1025	824.4	
524	324.6	
836	148.8	
1518	608.8	
1439	986.4	
848	702.6	
508	212	
1227	295.6	
1524	845.8	
1258	917.6	
615	500.8	
652	129.8	
1412	456	
1524	956.8	
1072	843.2	
522	352	
833	146.4	
1357	542.6	
1442	891	
707	648	
553	145.4	
1242	328.6	
1524	854.8	
1247	913.2	
613	493.4	
672	136.6	
1413	468.4	
1524	957.4	
1038	829.6	
524	332.4	
797	133.2	
1100	418.2	
1340	696	
788	619.2	
555	194.8	
1248	332.2	
1524	858.4	
1277	925.2	
623	515.4	
673	143	
1418	471	
1524	960.4	
1004	816	
536	316.8	
508	24.8	
1521	413.2	
1265	918.6	
611	503.4	
540	82.6	
1522	432.8	
1425	983.2	
1215	841	
522	437.8	
1010	217.2	
1518	713.2	
1425	980.8	
770	663	
508	165.2	
1246	303.2	
1524	857.2	
1230	906.4	
623	487.2	
670	141.8	
1420	470	
1524	961.6	
986	808.8	
534	305.2	
1041	236.8	
1524	734.2	
1441	990.8	
706	647	
594	161.2	
1246	354.8	
1524	857.2	
1237	909.2	
612	487	
689	142.8	
1404	475	
1524	952	
1304	936	
553	503.6	
800	151.8	
1067	406.8	
1342	677	
822	634	
552	214	
1227	322	
1524	845.8	
1203	895.6	
633	475	
617	126.6	
1296	388.6	
1524	887.2	
1076	844.8	
567	372.4	
974	229.8	
1511	688.8	
1419	974.2	
758	654.6	
610	198.8	
1096	304.4	
1524	767.2	
1218	901.6	
1004	632.4	
582	335.2	
1244	346.8	
1524	856	
1465	1000.4	
798	698.2	
606	221.2	
1220	351.6	
1524	841.6	
1210	898.4	
855	568	
651	273.4	
1357	433.4	
1494	911.8	
994	794	
556	318.8	
998	232.8	
1524	708.4	
1184	888	
622	459.2	
699	152.8	
1416	485.8	
1514	955.2	
1297	927.2	
590	514.2	
851	194.4	
1228	501.8	
1406	799.2	
768	650.8	
628	212	
1385	430.8	
1524	940.6	
1194	892	
633	469.6	
719	167.4	
1422	500.2	
1524	962.8	
1009	818	
589	341	
615	99.4	
1524	478.6	
1158	877.6	
641	451.2	
886	239	
1316	558	
1510	893.6	
922	774.8	
589	288.8	
1052	274.2	
1344	668.8	
1361	850.8	
735	610.6	
602	181.8	
1211	345.6	
1524	836.2	
1524	1024	
867	761.2	
622	269	
1259	376.8	
1524	865	
1174	884	
637	459.2	
614	127.8	
1405	430.4	
1496	941.4	
1389	953.2	
618	580.6	
845	208.8	
1524	616.6	
1338	949.6	
749	602.4	
644	207	
1179	358	
1524	817	
1137	869.2	
879	533.8	
700	307.4	
1431	492.4	
1513	963.8	
1065	833.8	
599	378.6	
980	251.4	
1496	686.4	
1386	952	
718	618.8	
634	184.4	
1271	388.8	
1524	872.2	
1448	993.6	
662	633.6	
689	172.8	
957	296.2	
1388	629.4	
956	715.2	
803	394.8	
1218	469	
1524	840.4	
1122	863.2	
633	426.4	
707	162.6	
1438	499.4	
1524	972.4	
1018	821.6	
603	352	
627	112.6	
1524	485.8	
1524	1024	
945	792.4	
577	297.8	
960	230.2	
1524	685.6	
1143	871.6	
624	435.4	
730	166.4	
1088	373.2	
1524	762.4	
906	776.8	
632	296.4	
1014	284.8	
1524	718	
1357	957.2	
789	629.8	
602	214.2	
1292	378	
1524	884.8	
1113	859.6	
613	413	
600	107.8	
1463	445.2	
1524	987.4	
1362	959.2	
588	552.4	
1044	270.4	
1449	706	
1524	979	
877	765.2	
590	262.2	
1069	281.6	
1524	751	
1373	963.6	
683	597	
636	164.2	
1294	399.2	
1524	886	
1378	965.6	
713	612	
693	205	
1470	503.8	
1524	991.6	
837	749.2	
594	239.8	
1048	275.6	
1524	738.4	
1382	967.2	
689	604.8	
637	168.2	
1284	395.8	
1524	880	
1434	988	
656	622.8	
686	168	
969	299.2	
1364	627	
687	593.2	
636	166.6	
1266	388	
1524	869.2	
1121	862.8	
642	429.4	
698	164.4	
1524	528.4	
1524	1024	
1077	845.2	
658	409.4	
736	189.2	
1414	507.2	
1516	954.8	
888	764.8	
653	294	
1010	295.8	
1524	715.6	
1332	947.2	
753	600.4	
805	273.8	
1163	448.2	
1524	807.4	
999	814	
782	412.2	
911	333.6	
1170	514.6	
1188	677.2	
901	573.2	
869	388.2	
1070	449.4	
1270	650	
1093	699.2	
938	531	
966	449.2	
1080	511.6	
1137	602.8	
1019	589.8	
509	315	
1182	278.2	
1328	740.4	
1095	734.8	
508	360.2	
581	37.2	
1274	358.2	
975	654.4	
508	288.2	
508	8	
1038	220	
687	397.6	
508	115.4	
819	132.4	
1069	419	
738	436.6	
508	146	
508	8	
843	142	
508	209	
508	8	
972	193.6	
566	309.6	
508	42.8	
507	7.6	
604	45.8	
508	65.6	
508	8	
540	20.8	
508	27.2	
508	8	
536	19.2	
508	24.8	
508	8	
509	8.4	
507	8.2	
778	115.4	
508	170	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
507	7.6	
508	7.4	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
507	7.6	
507	7	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
507	7	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
507	7	
507	7	
508	7.4	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
507	7	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
507	7	
508	7.4	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
507	7.6	
508	7.4	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
508	8	
